scorer,,,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi,Nyomi
labeled-data,ocean1,img228.png,956.9767084786342,250.79847499089146,902.4136522146462,424.9805392182376,1135.3559308801332,347.33311299640866,577.1338937177952,357.8260084317909,686.2600062457711,353.62885025763796,516.2751001925778,139.57378337583918,625.4012127205538,49.33488263155141,,,822.6676469057409,305.3615312548794,,,954.8781293915579,294.8686358194972,,,1053.5113464841513,336.8402175610263,,,,,25.207593816686654,462.7549627856139,,,86.06638734190392,573.9796544006662,,,100.75644095143912,483.7407536563785,,,,,,,,,,,83.96780825482745,443.86775100192574,,,,,,,,,,,,,,,,,,,,,,,,,,,367.2759850101493,261.29137042627383,302.2200333107791,353.62885025763796,,,,,,,,,,,75.57349190652161,263.3899495133503,107.05217821266854,152.16525789829802,277.03708426586167,311.65726851610884,312.7129287461615,213.02405142351517,167.9109717378858,355.72742934471444,239.26266069848538,116.4894134179981
labeled-data,ocean1,img231.png,954.8781293915576,242.40415864258557,864.6392286472699,424.9805392182376,1122.7644563576744,338.93879664810277,562.44384010826,364.12174569302033,688.3585853328475,336.8402175610263,526.7679956279603,145.8695206370685,648.4855826783948,66.12351532816297,,,828.9633841669702,292.7700567324207,,,946.4838130432518,288.57289855826775,,,1051.4127673970747,326.34732212564404,,,,,,,,,35.700489252068905,552.9938635299015,,,41.996226513298325,439.6705928277728,,,,,,,,,,,,,,,,,,,600.2182636756363,101.7993598084629,570.8381564565659,181.54536511736842,,,585.5282100661011,252.89705407796805,,,,,,,,,,,,,356.7830895747671,242.40415864258557,293.82571696247334,347.33311299640866,,,,,,,,,,,67.17917555821583,246.60131681673852,119.64365273512726,162.65815333368027,256.05129339509705,305.3615312548794,302.2200333107791,221.41836777182107,157.4180763025035,341.03737573517924,235.06550252433243,95.50362254723359
labeled-data,ocean1,img237.png,948.5823921303283,215.12263051059176,780.6960651642116,429.17769739239054,1120.665877270598,320.0515848644146,596.0211055014834,357.826008431791,703.0486389423827,292.7700567324207,570.8381564565659,162.65815333368027,711.4429552906886,28.349091760786905,,,822.6676469057409,259.19279133919736,,,944.3852339561754,257.09421225212077,,,1038.8212928746161,301.1643730807265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.1481028470307,78.7149898506218,507.8807838442721,196.23541872690362,,,457.5148857544371,257.09421225212077,,,,,,,,,,,,,371.4731431843023,240.3055795555092,295.9242960495498,338.93879664810277,260.24845156925,70.32067350231614,,,,,,,,,,,132.23512725758604,145.8695206370685,253.95271430802057,307.4601103419559,310.614349659085,208.82689324936223,176.30528808619164,338.93879664810277,243.45981887263832,120.68657159215104
labeled-data,ocean1,img268.png,,,839.4562796023524,466.9521209597667,1078.6942955290688,435.47343465361985,560.3452610211834,376.71322021547905,669.4713735491594,364.12174569302033,402.95182949044914,244.50273772966216,520.4722583667308,129.08088794045693,,,789.0903815125175,366.2203247800967,,,915.005126737105,368.31890386717316,,,1003.1454483943162,420.78338104408465,,,,,,,,,,,,,,,,,,,,,,,,,,,176.30528808619164,19.954775412481013,,,119.64365273512726,173.15104876906253,,,,,,,287.5299797012439,355.72742934471444,,,100.75644095143917,273.88284494873255,,,86.06638734190392,45.13772445739846,,,18.911856555457234,108.0950970696922,360.98024774892,548.7967053557487,295.9242960495498,611.7540779680425,348.3887732264613,347.33311299640866,,,,,,,,,,,153.2209181283506,450.16348826315516,,,319.0086660073908,506.8251236142195,167.9109717378858,611.7540779680425,308.51577057200853,412.38906469577887
labeled-data,ocean1,img315.png,891.9207567792639,341.03737573517924,776.4989069900587,540.4023890074428,1040.9198719616925,439.6705928277728,533.0637328891896,406.09332743454945,646.3870035913183,389.3046947379378,352.58593140061413,332.64305938687335,495.2893093218133,187.84110237859772,,,770.2031697288294,389.3046947379378,,,849.9491750377347,368.31890386717316,,,973.7653411752458,420.78338104408465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.7688804455317,513.1208608754489,373.57172227137875,592.8668661843543,207.7839743923385,601.2611825326601,37.79906833914538,691.5000832769479,14.714698381304345,657.9228178837245,,,,,167.9109717378858,565.5853380523604,,,,,316.9100869203143,506.8251236142195,,,260.24845156925,511.0222817883724
labeled-data,ocean1,img320.png,889.8221776921876,347.33311299640866,784.8932233383646,532.008072659137,1040.9198719616925,448.0649091760787,554.0495237599541,424.9805392182376,648.4855826783948,439.6705928277728,386.16319679383747,315.8544266902618,501.5850465830427,227.71410503305037,,,789.0903815125175,397.6990110862437,,,877.2307031697287,378.8117993025555,,,984.258236610628,431.276276479467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.16319679383747,511.0222817883724,369.3745640972258,590.7682870972778,207.7839743923385,590.7682870972778,,,60.88343829698641,683.1057669286421,,,,,,,184.69960443449753,573.9796544006662,,,319.0086660073908,513.1208608754489,,,268.6427679175558,490.0364909176078
labeled-data,ocean1,img354.png,,,,,1001.0468693072398,460.6563836985374,539.3594701504189,580.2753916618956,570.8381564565659,473.24785822099614,476.40209753812525,416.5862228699318,562.44384010826,252.89705407796805,,,698.8514807682297,420.78338104408465,,,822.6676469057409,393.5018529120907,,,923.3994430854109,443.86775100192574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.9944568781554,433.3748555665434,337.89587779107893,532.008072659137,170.00955082496228,523.6137563108311,,,,,,,,,,,125.93938999635662,492.1350700046843,,,268.6427679175558,441.76917191484927,,,209.88255347941498,439.6705928277728
labeled-data,ocean1,img387.png,,,856.2449122989642,605.458340706813,1019.934081090928,548.7967053557487,444.9234112319784,546.6981262686722,600.2182636756363,632.7398688388071,,,455.41630666736063,445.9663300890022,,,692.5557435070004,529.9094935720606,,,814.273330557435,515.2194399625254,772.3017488159057,615.9512361421954,917.1037058241814,540.4023890074428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,pool2,img006.png,,,866.7378077343465,813.2176703273825,,,,,,,,,,,1469.03000572529,809.0205121532296,,,1164.7360380992036,611.7540779680425,1108.0744027481392,632.7398688388071,1087.0886118773747,850.9920938947587,,,,,,,904.5122313017227,699.8943996252538,1141.6516681413625,976.9068391193463,,,,,,,1250.7777806693384,809.0205121532296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,pool2,img038.png,795.3861187737468,464.85354187269036,470.1063602768958,597.0640243585073,,,1666.2964399104771,857.2878311559881,1103.8772445739862,939.1324155519701,,,,,1288.5522042367145,649.5285015354187,,,931.7937594337166,513.1208608754489,,,679.9642689845416,582.373970748972,740.823062509759,624.3455524905012,,,,,814.273330557435,714.584453234789,,,,,1364.101051371467,567.6839171394367,1416.5655285483786,517.3180190496018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,pool2,img045.png,449.1205694061312,254.9956331650444,88.16496642898039,370.41748295424964,195.19249986987978,414.48764378285534,1267.56641336595,517.3180190496018,1057.708504658304,722.9787695830947,1588.6490136886482,490.0364909176078,1233.9891479727266,934.9352573778172,894.0193358663403,401.8961692603965,,,520.4722583667308,296.96721490657364,,,277.03708426586167,359.9245875188674,390.3603549679904,406.09332743454945,,,631.6969499817831,500.52938635299006,,,1267.56641336595,601.2611825326601,,,1259.172097017644,445.9663300890022,1269.6649924530263,408.1919065216259,,,,,,,,,772.3017488159057,511.0222817883724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,pool2,img064.png,,,,,,,789.0903815125175,208.82689324936223,803.7804351220527,267.58710768750313,,,1091.2857700515274,187.84110237859772,386.16319679383747,145.8695206370685,,,62.982017384062885,173.15104876906253,,,,,,,709.344376203612,424.9805392182376,856.2449122989642,594.9654452714308,,,1173.1303544475093,448.0649091760787,1187.8204080570445,494.23364909176075,1359.9038931973141,366.2203247800967,1236.087727059803,296.96721490657364,959.0752875657106,479.54359548222556,,,772.3017488159057,496.3322281788372,,,885.6250195180346,492.1350700046843,898.2164940404932,448.0649091760787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,pool2,img067.png,,,,,,,784.8932233383646,154.26383698537438,789.0903815125175,221.41836777182107,,,,,373.57172227137875,112.29225524384515,,,56.68628012283352,126.98230885338035,,,,,,,738.7244834226824,372.5160620413261,885.6250195180346,557.1910217040545,,,1198.313303492427,420.78338104408465,,,1288.5522042367145,219.3197886847447,1355.7067350231612,301.1643730807265,977.9624993493987,433.3748555665434,,,789.0903815125175,445.9663300890022,,,900.3150731275698,448.0649091760787,917.1037058241814,403.994748347473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,pool2,img094.png,228.76976526310312,196.23541872690362,455.41630666736063,439.6705928277728,577.1338937177952,439.6705928277728,866.7378077343465,429.17769739239054,,,1154.2431426638211,246.60131681673852,1156.3417217508977,338.93879664810277,537.2608910633426,259.19279133919736,,,205.68539530526203,271.7842658616561,,,310.614349659085,307.4601103419559,,,1047.2156092229218,462.7549627856139,1296.9465205850204,567.6839171394367,,,1504.7058502055897,485.83933274345486,,,1546.677431947119,280.178582209962,1651.606386300942,341.03737573517924,1273.8621506271793,517.3180190496018,,,1091.2857700515274,540.4023890074428,,,1183.6232498828917,502.62796544006653,1194.116145318274,456.45922552438446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,pool2,img133.png,205.68539530526203,208.82689324936223,426.03619944829023,349.43169208348513,671.5699526362359,387.2061156508613,828.9633841669702,173.15104876906253,,,1135.3559308801332,105.99651798261584,,,499.4864674959662,114.39083433092173,,,245.5583979597148,254.9956331650444,,,314.81150783323795,219.3197886847447,551.9509446728778,263.3899495133503,,,,,,,,,,,1334.7209441523967,43.0391453703221,1336.819523239473,11.56045906417512,1009.4411856555455,200.43257690105656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,pool2,img136.png,193.0939207828033,246.60131681673852,463.8106230156664,292.7700567324207,688.3585853328475,370.41748295424964,797.4846978608232,219.3197886847447,852.0477541248113,282.27716129703845,1116.468719096445,147.96809972414508,814.273330557435,22.0533544995576,488.993572060584,204.6297350752095,,,232.96692343725607,328.4459012127205,,,312.7129287461615,252.89705407796805,,,,,986.3568156977046,231.91126320720332,,,,,,,,,,,948.5823921303283,263.3899495133503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,pool2,img162.png,218.27686982772076,338.93879664810277,476.40209753812525,573.9796544006662,,,786.9918024254409,590.7682870972778,,,998.9482902201632,372.5160620413261,803.7804351220527,296.96721490657364,499.4864674959662,439.6705928277728,,,226.67118617602665,445.9663300890022,337.89587779107893,370.41748295424964,339.9944568781554,458.55780461146094,507.8807838442721,391.40327382501425,717.7386925519179,171.05246968198617,898.2164940404932,305.3615312548794,755.5131161192942,359.9245875188674,1082.8914537032217,301.1643730807265,1074.4971373549158,248.6998959038151,1189.918987144121,137.47520428876282,1275.9607297142559,171.05246968198617,885.6250195180346,246.60131681673852,,,730.3301670743767,246.60131681673852,,,810.076172383282,217.22120959766812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,pool2,img165.png,243.45981887263832,265.48852860042666,507.8807838442721,515.2194399625254,,,799.5832769478998,563.4867589652839,883.526440430958,469.0507000468432,917.1037058241814,311.65726851610884,1009.4411856555455,238.20700046843285,516.2751001925778,401.8961692603965,,,258.1498724821735,389.3046947379378,377.7688804455317,315.8544266902618,381.9660386196845,408.1919065216259,526.7679956279603,345.2345339093322,730.3301670743767,78.7149898506218,904.5122313017227,225.615525945974,875.1321240826524,288.57289855826775,1091.2857700515274,192.03826055275067,,,1284.3550460625615,135.37662520168624,1259.172097017644,70.32067350231614,898.2164940404932,185.74252329152137,,,747.1187997709883,168.95389059490958,,,831.0619632540465,152.16525789829802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,pool2,img179.png,461.71204392859005,238.20700046843285,721.9358507260708,475.3464373080726,,,1047.2156092229218,462.7549627856139,1036.7227137875395,508.92370270129595,1299.045099672097,288.57289855826775,950.6809712174047,246.60131681673852,726.1330089002238,357.8260084317909,,,463.8106230156664,364.12174569302033,608.6125800239422,261.29137042627383,566.640998282413,372.5160620413261,738.7244834226824,290.6714776453442,,,1038.8212928746161,87.1093061989277,,,1208.8061989278092,112.29225524384515,1238.1863061468796,158.46099515952733,,,1370.3967886326964,45.13772445739846,1032.5255556133866,55.630619892780715,,,864.6392286472699,34.64482902201621,,,950.6809712174047,9.46187997709876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,pool2,img181.png,499.4864674959662,343.1359548222557,747.1187997709883,573.9796544006662,,,1080.7928746161451,590.7682870972778,,,1322.1294696299378,383.0089574767085,1019.934081090928,336.8402175610263,774.4003279029823,448.0649091760787,,,499.48646749596634,450.16348826315516,652.6827408525478,351.5302711705615,604.4154218497893,464.85354187269036,780.6960651642116,372.5160620413261,873.0335449955758,36.7434081090928,1049.3141883099984,181.54536511736842,,,1233.9891479727266,204.6297350752095,,,1366.1996304585434,61.92635715401025,1431.2555821579138,187.84110237859772,1049.3141883099984,147.96809972414508,,,889.8221776921876,110.19367615676879,,,982.1596575235517,87.1093061989277,1030.4269765263102,112.29225524384515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,pool2,img196.png,438.62767397074896,338.93879664810277,736.625904335606,611.7540779680425,,,1070.2999791807629,624.3455524905012,,,1233.9891479727266,374.6146411284026,1095.4829282256803,366.2203247800967,755.5131161192942,466.9521209597667,,,453.31772758028416,466.9521209597667,589.725368240254,364.12174569302033,581.3310518919482,487.93791183053133,745.0202206839119,399.79759017332003,,,780.6960651642116,36.7434081090928,,,1173.1303544475093,158.46099515952733,1158.440300837974,198.33399781397998,1328.4252068911674,28.349091760786905,1343.1152605007026,162.65815333368027,975.8639202623222,57.7291989798573,,,,,,,864.6392286472699,85.01072711185134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,pool2,img205.png,421.8390412741373,477.4450163951491,728.2315879873001,817.4148285015353,,,1082.8914537032217,758.6546140633945,,,1164.7360380992036,454.360646437308,,,742.9216415968353,597.0640243585073,,,436.5290948836725,599.1626034455837,589.725368240254,483.7407536563785,572.9367355436423,651.6270806224952,747.1187997709883,544.5995471815958,,,640.091266330089,156.36241607245097,,,1158.440300837974,238.20700046843285,,,1305.3408369333263,150.06667881122144,,,965.3710248269399,166.85531150783322,,,795.3861187737468,95.50362254723359,,,732.4287461614531,166.85531150783322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,pool2,img249.png,579.2324728048716,250.79847499089146,805.8790142091291,718.7816114089419,,,1351.5095768490082,603.3597616197366,1338.9181023265496,498.4308072659137,1611.733383646489,372.5160620413261,1259.172097017644,229.81268412012696,967.4696039140163,429.17769739239054,,,627.4997918076301,397.6990110862437,755.5131161192942,267.58710768750313,805.8790142091291,494.23364909176075,925.4980221724873,330.544480299797,,,,,,,1133.2573517930566,43.0391453703221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,pool2,img256.png,545.6552074116482,492.1350700046843,631.6969499817831,955.9210482485817,,,1322.1294696299378,859.3864102430646,1343.1152605007026,697.7958205381773,1252.8763597564148,532.008072659137,1594.9447509498775,523.6137563108311,952.7795503044813,657.9228178837245,,,604.4154218497893,649.5285015354187,726.1330089002238,506.8251236142195,789.0903815125175,804.8233539790767,889.8221776921876,565.5853380523604,,,646.3870035913183,78.7149898506218,663.17563628793,116.4894134179981,1103.8772445739862,265.48852860042666,1108.0744027481392,299.06579399365,1196.2147244053504,66.1235153281632,1250.7777806693384,179.44678603029183,908.7093894758757,141.67236246291554,,,768.1045906417528,38.84198719616916,,,753.4145370322176,154.26383698537438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,pool2,img307.png,371.4731431843023,57.7291989798573,703.0486389423827,555.092442616978,,,1024.1312392650807,603.3597616197366,,,1334.7209441523967,590.7682870972778,1288.5522042367145,561.3881798782074,749.2173788580646,345.2345339093322,,,386.16319679383747,234.0098422942799,549.8523655858012,93.405043460157,562.44384010826,370.41748295424964,703.0486389423827,196.23541872690362,623.3026336334774,57.7291989798573,,,,,975.8639202623222,215.12263051059176,,,973.7653411752458,78.7149898506218,,,782.794644251288,160.5595742466037,,,648.4855826783948,110.19367615676879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,pool2,img355.png,530.965153802113,273.88284494873255,495.2893093218133,800.6261958049238,646.3870035913183,678.9086087544891,1147.9474054025918,775.4432467600062,,,1248.6792015822618,456.45922552438446,1275.9607297142556,422.8819601311611,912.9065476500284,435.47343465361985,,,585.5282100661009,359.9245875188674,,,562.44384010826,582.373970748972,705.147218029459,540.4023890074428,,,,,,,,,,,1082.8914537032217,322.1501639514911,,,812.1747514703586,536.2052308332899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,pool2,img401.png,705.147218029459,527.8109144849841,593.9225264144068,590.7682870972778,,,1391.382579503461,1008.3855254254931,1479.5229011606723,794.3304585436944,1338.9181023265496,670.5142924061832,1487.9172175089782,475.3464373080726,1047.2156092229218,750.2602977150888,,,711.4429552906886,649.5285015354187,889.8221776921876,571.8810753135897,537.2608910633426,693.5986623640243,1026.2298183521573,624.3455524905012,,,486.8949929735075,229.81268412012696,,,938.0894966949461,347.33311299640866,948.5823921303283,385.10753656378483,1068.2014000936865,261.29137042627383,1118.5672981835214,330.544480299797,742.9216415968353,286.4743194711913,,,608.6125800239422,206.72831416228587,,,585.5282100661011,296.96721490657364,738.7244834226824,227.71410503305037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,pool2,img448.png,,,1603.3390672981834,758.6546140633945,,,,,,,,,,,1850.9713995732054,861.484989330141,,,,,,,1796.4083433092173,708.2887159735595,,,,,562.44384010826,374.6146411284026,598.1196845885597,370.41748295424964,782.794644251288,406.09332743454945,,,902.4136522146462,231.91126320720332,,,598.1196845885597,252.89705407796805,,,436.5290948836725,171.05246968198617,,,516.2751001925778,259.19279133919736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
